id	workflow	list_key	file	line	severity	category	text	scenario
wf_567bf3e9-b14#adb5628cb7ddba763#nonConflictConcerns#0	wf_567bf3e9-b14	nonConflictConcerns	sava-core/src/main/java/software/sava/core/tx/TransactionSkeletonImpl.java				COMPILE ERROR. The merge base had `import static software.sava.core.accounts.meta.AccountMeta.*;`. v1_tx narrowed it to explicit `createRead` / `createWrite` imports; main left it as the wildcard, so git silently took v1_tx's narrowed block. But main's `invokedProgramAccount(...)` helper (2c70f78) survived the auto-merge at lines 299-305 and calls `createInvoked(account.publicKey())`, which no longer resolves. v1_tx's feature work lost the symbol main's fix depends on.	
wf_567bf3e9-b14#adb5628cb7ddba763#nonConflictConcerns#1	wf_567bf3e9-b14	nonConflictConcerns	sava-core/src/main/java/software/sava/core/tx/TransactionSkeletonImpl.java				MAIN FIX LOST. Commit 7377486 added the `serializedSignatureCount` record component so `requireSignableSignatureLayout()` can reject parsed messages whose serialized signature vector disagrees with the header. v1_tx wrote its constructor against the merge-base component list, and because main only touched the record header (hunk 1) while v1_tx replaced the whole declaration, git dropped the component with no conflict. Without it the guard restored in hunk 6 does not compile, and the signing-boundary hardening is silently reverted.	
wf_567bf3e9-b14#adb5628cb7ddba763#nonConflictConcerns#2	wf_567bf3e9-b14	nonConflictConcerns	sava-core/src/main/java/software/sava/core/tx/TransactionSkeletonImpl.java				TWO MAIN FIXES LOST. v1_tx moved this method earlier in the file and carried the merge-base body with it, so git auto-merged it while main's edits to the old location landed inside conflict hunk 2 and would otherwise just be discarded. This copy still reads the program-id index as compact-u16 (`decode` + `getByteLen`) — reverting 0d68f02's raw-u8 fix, which desynchronizes the whole instruction walk for any program index >= 0x80 — and calls `accountKey(...)` directly, reverting 91bc814/5edb2a1's `getProgramAccount` bounds check that rejects a program id claimed to live outside the statically included accounts.	
wf_567bf3e9-b14#adb5628cb7ddba763#nonConflictConcerns#3	wf_567bf3e9-b14	nonConflictConcerns	sava-core/src/main/java/software/sava/core/tx/TransactionSkeletonImpl.java				MAIN FIX NOT APPLIED TO NEW CODE. This SIMD-0385 helper is new on v1_tx, so git merged it without conflict, but it walks the same legacy/v0 instruction list and reads the program-id index as compact-u16 — the exact defect 0d68f02 fixed everywhere else in this file. `program_id_index` is a plain u8; for any index >= 0x80 the cursor advances two bytes instead of one and every subsequent field (numAccounts, numDataBytes, the discriminator byte) is read from the wrong offset, so `computeUnitLimit()`, `accountDataSizeLimit()` and `heapSize()` return garbage and `prototypeTransaction()` carries it into the new v1 transaction. It also skips main's program-index bounds check.	
wf_567bf3e9-b14#adb5628cb7ddba763#nonConflictConcerns#4	wf_567bf3e9-b14	nonConflictConcerns	sava-core/src/main/java/software/sava/core/tx/TransactionSkeletonImpl.java				MAIN FIX NOT APPLIED TO NEW CODE. Same defect as the previous entry in the second, hand-inlined instruction walk: the program-id index is read with `decode(data, o)` + `getByteLen(data, o)` instead of a raw u8. Beyond corrupting the price/limit offsets, a mis-advanced cursor also miscounts `numNonComputeBudgetInstructions`, which feeds the default-compute-unit-limit estimate, so the derived priority fee can be wrong in both factors.	
wf_567bf3e9-b14#adb5628cb7ddba763#nonConflictConcerns#5	wf_567bf3e9-b14	nonConflictConcerns	sava-core/src/main/java/software/sava/core/tx/TransactionSkeletonImpl.java				MAIN FIX LOST + DUPLICATE METHOD after hunk 6. v1_tx relocated this overload to the end of the class, so git auto-merged v1_tx's copy while main's edit to it (adding the `requireSignableSignatureLayout()` call from 7377486) sat inside conflict hunk 6. As merged, this overload is the ONLY one of the three that skips the guard — main's block on converting an unsignable parsed signature layout into a mutable Transaction is bypassed by the most commonly used overload (and by every `createTransaction()` / `createTransaction(Instruction[])` / `createTransaction(AccountMeta[])` default that delegates to it). Once hunk 6 re-emits the guarded copy in main's position, this one is also a duplicate-method compile error.	
wf_567bf3e9-b14#ac33b060ce23f61f6#nonConflictConcerns#0	wf_567bf3e9-b14	nonConflictConcerns	sava-rpc/src/main/java/software/sava/rpc/json/http/client/SolanaJsonRpcClient.java				VERIFIED CONCERN (find-text matches the working tree exactly). git auto-merged this three-line initializer straight from main — it is main-only text introduced by 0d68f02 and v1_tx never had it — so it still hard-codes `":0"`. With hunk 1 resolved take-ours this literal, not the conflict region, is what decides the version sent for `getBlock`, so v1_tx's `MAX_SUPPORTED_TRANSACTION_VERSION = 1` would silently have no effect on block requests: full blocks would be requested at v0 while `getTransaction` asked for v1, and the class constant would be half-dead. Note for future maintenance (no edit needed now): the `== BlockTxDetails.full` condition is correct only because sava's `BlockTxDetails` enum lacks an `accounts` constant; agave's `TransactionDetails::Accounts` arm does version-check via `build_json_accounts`, so if that constant is ever added the condition must widen. Two main-added test files assert the value verbatim and must change in the same commit or `:sava-rpc:test` fails — sava-rpc/src/test/java/software/sava/rpc/json/http/client/ClientDefaultsRpcRequestTests.java line 194 (`"maxSupportedTransactionVersion":0}]}` -> `"maxSupportedTransactionVersion":1}]}`) and sava-rpc/src/test/java/software/sava/rpc/json/http/client/RoundTripRpcRequestTests.java line 965 (`"maxSupportedTransactionVersion":0,"encoding"` -> `"maxSupportedTransactionVersion":1,"encoding"`); a repo-wide grep confirms those are the only two test assertions on this parameter.	
wf_567bf3e9-b14#ac33b060ce23f61f6#nonConflictConcerns#1	wf_567bf3e9-b14	nonConflictConcerns	AGAVE_SYNC.md				The sync document asserts a fact about this file that the merge makes false: "Full `getBlock` requests send `maxSupportedTransactionVersion: 0`, matching this client's legacy/v0 transaction model." After the merge the client sends 1 and the model is no longer legacy/v0-only (V1Transaction / V1TransactionSkeleton land in sava-core on the same merge). Leaving it stale breaks the document's role as the agave-parity contract. HARDENING_NOTES.md:968-972 should NOT be rewritten — it is a dated record of a past defect and its `maxSupportedTransactionVersion: 0` mention is historically accurate.	
wf_567bf3e9-b14#ac33b060ce23f61f6#nonConflictConcerns#2	wf_567bf3e9-b14	nonConflictConcerns	SolanaJsonRpcClient.java				No defect found — recording the check so it is not repeated. `diff <stage2> <working tree>` yields exactly three hunks: the added `MAX_SUPPORTED_TRANSACTION_VERSION` constant and the two conflict blocks. Every main-side symbol survives, including the 527d477 `appendMinContextSlot`/`appendDataSlice` request-builder helpers, the `getBlockProduction` `"range"` wrapper, the `JsonIterator::readLongArray` switch, and 0d68f02's `zstdDecompressor` threading plus the `missingZstdDecompressor()` fail-fast. Symbols present on the v1_tx side but absent from the merged file (`joinKeys`, the four deprecated `simulateTransaction` overloads, the hand-rolled `PARSE_LONG_ARRAY` body) are base-era code that main deliberately deleted in f6d3770/dcba383 and that v1_tx merely never touched — their removal is justified, not a silent drop. The working tree contains exactly two `<<<<<<<` hunks (lines 293 and 1435), both covered by this plan.	
wf_567bf3e9-b14#a3ea50c36bbb39782#nonConflictConcerns#0	wf_567bf3e9-b14	nonConflictConcerns	sava-core/src/main/java/software/sava/core/tx/Transaction.java				CONFIRMED HARD COMPILE ERROR once hunk 1 is resolved. v1_tx changed this call from the merge base's `TransactionRecord.sortLegacyAccounts(accounts)` to the unqualified `sortLegacyAccounts(accounts)`, which binds to the interface's own deprecated static delegator. Git auto-merged that change in because main did not touch this line, but main deleted the delegator in f6d3770 and hunk 1 honours the deletion, giving `cannot find symbol: method sortLegacyAccounts(HashMap<PublicKey,AccountMeta>)`. Verified by grep: this is the only unqualified `sort*Accounts` call remaining in the file; working-tree lines 90, 182, 278, 280, 447 and 449 all already read `TransactionRecord.sortV0Accounts(...)` / `TransactionRecord.sortLegacyAccounts(...)`. Also verified that `TransactionRecord.sortLegacyAccounts` is package-private `static` in both stage 2 and stage 3, so the qualified form compiles from this same-package interface.	
wf_567bf3e9-b14#a3ea50c36bbb39782#nonConflictConcerns#1	wf_567bf3e9-b14	nonConflictConcerns	sava-core/src/main/java/software/sava/core/tx/Transaction.java				CONFIRMED and BROADER than the prior plan stated. All three Javadoc blocks auto-merged in from main (0d68f02, 91bc814) but the implementations that backed them did not survive: v1_tx's `TransactionRecord` is now `final class TransactionRecord extends BaseTransaction` with NO sign overrides (verified — grep for `void sign(` in stage 3 TransactionRecord returns nothing), so `BaseTransaction` is the sole implementation, and its three sign methods are byte-for-byte the merge-base TransactionRecord logic that main replaced. Three regressions, not two: (a) `sign(Signer)` — BaseTransaction:130-144 keeps the base's `if (numSigners > 1) { ...scan... } else { recordNumSignatures(1); sign slot 0 }` shape, so for a SINGLE-signer transaction it signs slot 0 without checking the signer's public key at all; main's 0d68f02 rewrote this to always call `signerIndex(signer)` first, which is exactly what the merged `@throws IllegalArgumentException if this transaction does not require that signer` promises. (b) `sign(int, Signer)` — BaseTransaction:148-150 passes `index` straight to `signatureOffset(index)` with no bounds check; main's 91bc814 added `if (index < 0 || index >= numSigners) throw new IllegalArgumentException("Invalid signer index %d for transaction with %d required signers.")`. (c) `sign(Collection<Signer>)` — BaseTransaction:163-171 calls `recordNumSignatures(numSigners)` then loops `sign(signer)`, so an unknown or duplicate signer leaves a partially-written buffer; main resolves every index into `int[] signerIndexes` and rejects duplicates via `boolean[] seenSignerIndexes` BEFORE writing anything. Main's own test suite already enforces all three and is auto-merged unconflicted, so this fails the build, not just review: sava-core/src/test/java/software/sava/core/tx/TransactionSigningTests.java `singleSignerMustMatchTheRequiredPublicKey` (line ~148, builds a one-signer tx and asserts `tx.sign(wrong)` throws and leaves bytes untouched — hits regression (a)), `signIndexRejectsSlotsOutsideTheRequiredSignerRegion` (line ~232, asserts `sign(Integer.MIN_VALUE, ...)` and `sign(numSigners(), ...)` throw with zero signer invocations — hits (b)), and `collectionSigningIsOrderIndependentAndPrevalidatesTheAssignment` (line ~165, asserts both signature slots stay all-zero after an unknown signer and after a duplicate signer — hits (c)). Merge policy 2: main's hardening must be adopted even where v1_tx rewrote the code, so the docs are right and the code must change.	
wf_567bf3e9-b14#ad8987f773451cba5#nonConflictConcerns#0	wf_567bf3e9-b14	nonConflictConcerns	sava-core/src/main/java/software/sava/core/tx/BaseTransaction.java				VERIFIED (find-string confirmed to occur exactly once in the file). This is where TransactionRecord's `sign(Signer)` went in the v1_tx refactor, and the hoisted body is the PRE-0d68f02 version: when `numSigners() <= 1` it takes the `else` branch and blindly signs slot 0 via `recordNumSignatures(1); Transaction.sign(signer, data, messageOffset(), messageLength(), signatureOffset(0));` WITHOUT checking that the passed signer is the transaction's required signer, and it writes the count 1 rather than the required-signer count. Main commit 0d68f02 deleted exactly that branch. Resolving the TransactionRecord hunk take-theirs therefore silently reverts the fix: a single-signer transaction can again be signed by an arbitrary key and serializes as validly signed. Main's `TransactionSigningTests.singleSignerMustMatchTheRequiredPublicKey` builds a one-signer tx whose non-signer program account is the wrong key, asserts `tx.sign(wrong)` throws IllegalArgumentException containing the key, and asserts `tx.serialized()` is byte-identical afterwards — it fails against this body. Applying the fix in BaseTransaction (rather than re-adding it to TransactionRecord, which cannot override a `final` method) also extends the check to V1Transaction; I verified that is safe and correct: TxBuilderImpl writes `out[1] = (byte) numRequiredSignatures` at build time and lays the sorted, signers-first account list out at V1_ACCOUNTS_OFFSET == accountsOffset(), so `signerIndex` resolves v1 signers exactly as the pre-existing `numSigners() > 1` branch already assumed, and the v1 tests that call `v1Tx.sign(feePayer)`/`sign(signerA)`/`sign(signerB)` (TransactionSerializationTests ~1816, ~1980) all pass keys that are real accounts at their signer index.	
